PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,ID,cluster_pca
-0.4476369736956903,-0.8018009307541978,0.2803968887385826,-0.3144638878488251,0.7504349006751705,0.3660661444753711,-0.0438616516033683,-0.4194452916792238,-0.2186092134106396,0.0065878027975712,1507,0
-1.0453851781485002,-0.4065276143725848,0.1386575398549657,0.588791531540557,-0.3914963163216404,0.3168298932518805,-0.2891221795936963,0.2234147370796566,-0.3009036520072667,-0.5179555275330553,1518,0
-0.2393758023617283,-0.7285130937887697,-0.2218341830414278,-0.5285124361489378,0.578189271854326,0.2032075927734096,-0.0605370402022385,-0.1512966244950117,-0.2172574375213257,-0.2127117932012063,1526,0
0.8809488768590428,-0.592240961777133,0.4910419349514816,0.2780662504671716,0.1235598248973701,0.6674638912977398,-0.3946902965496947,-0.4426514786582227,-0.22071806702382,-0.1510825116510827,1530,0
-2.4369636705436815,-1.235592696401377,-0.4619882844767554,-0.7726450805878213,-0.5028493675746664,-0.217592000672058,0.0840946280905418,0.2277691415394656,0.323247996629283,0.1271377921697102,1531,0
-2.101953544241362,-0.3860644408985231,-1.0320208599300775,-0.4743645279549419,-0.579813539971663,-0.5303734406454602,0.1079988630850517,0.3451838663636975,-0.0301820343308476,-0.6146274648995835,1548,0
0.6457215601926193,-1.1331890609478703,-0.673998699851165,-1.3533696789667566,0.3018095042568213,0.0279194186175904,-0.0266833083033764,-0.0258559835025299,-0.2407140427672618,-0.325557615351153,1563,0
6.1388637438464215,0.5812574969751707,1.247699164271283,1.2537461694075676,-1.5744097078891497,-0.0963282131757081,0.132142295423736,-1.0016095240899163,-0.2707855041269102,0.6774312399880638,1566,1
-2.1576958575894647,-0.1973757119235794,0.6760071370802493,1.1437697371182554,0.1815991564022203,-0.0149704158043478,0.3225462716410832,-0.7861229532363097,-0.2017629420653938,0.4539373462951638,1567,0
-2.189188626596653,4.507100339476732,3.697753967877506,-3.331902920851116,2.171212617112301,0.0701271189829472,-0.0856190387970629,0.9234706295611492,3.3300675084398597,4.068971561422538,1577,0
1.8659077868309284,-0.913517637583784,0.3873076614208331,-0.4483422784593381,2.0649932892863876,1.4162133121289582,-0.7803073125925368,1.3760793892038925,-0.8085206202785857,0.1118510253673666,1580,1
2.262393530516888,-1.2450615512366128,-2.2110360339352906,-1.9197822833677145,-2.630525645931692,-1.9511412885967412,0.6096668074484808,2.8480813732661807,0.3703758769663828,1.37722267492258,1596,1
-2.254451079043373,15.849682791732697,-0.1190807936551587,-2.7054859337479074,-2.837200308124604,0.449793004147779,-2.282881286021411,-0.8605458434066945,-3.636068656306544,1.929536451735728,1640,2
-0.5987662579416986,-1.420770995923953,-0.6441747509186525,-1.3485779050715665,0.1957908811995006,0.1033190752838038,-0.1772780636201629,0.7304570977917444,0.2304111556403942,0.3293860967021531,1645,0
0.4006640980230431,-0.7854842618823907,-0.4919517637039936,-1.081647315262883,0.6302508860866912,-0.0418592666940558,0.0874248651215946,-0.2323038902152191,0.4639726026459602,0.1622401338653577,1648,0
-2.1413465169730235,-0.811025437771599,-0.5326901336562385,-0.5235645683111391,-0.4902720400804106,-0.2635717228751716,0.2392692625011982,0.1725769302276211,0.2402855529544171,0.1859774961304907,1653,0
-0.1466603496837572,-1.1098001914365636,0.1607301874425832,-0.6548611245479445,0.5801200511547254,0.3286194158843846,-0.0521728934056014,-0.5749750471245834,-0.0679959705466381,0.3966077338249887,1685,0
9.892983251142232,-2.173667439186745,-1.2586380250780418,-3.159540326537208,-2.1583755136327527,-0.4525679052195408,-0.5031216556850345,0.9543017202641428,1.0420089306653886,0.4834454620178298,1687,4
8.47805347765612,-0.5638486345825301,-0.8210916498177699,-1.2014338716341122,-1.1626235901895725,-1.3950437609896102,0.7805029759057458,0.943834489300867,0.0668765430149944,0.7950659441809212,1691,1
-1.0696604068944688,-1.1204021645416318,-0.3360929647799022,-0.8933330519345434,0.0543200778342473,0.0135066254865185,-0.0241094652058191,-0.0856073154750606,0.3434020012622209,0.1256370294408521,1708,0
1.0545194281080452,0.0459697279836371,0.3025271377449552,0.3770230267488627,0.8343548802897661,0.0129042259510205,0.2956143810884972,-0.9579642473732954,-0.1443546251007107,0.2800884928831365,1710,1
